"Start","Stop","Length","Frame"
217754269,217754577,309,1
217773709,217774869,1161,1
217826548,217826859,312,1
217833790,217834101,312,1
217838398,217838733,336,1
217847704,217848063,360,1
217946587,217946913,327,1
218025283,218025585,303,1
218042500,218043078,579,1
218067814,218068134,321,1
218079661,218080074,414,1
218087437,218087742,306,1
218098975,218099397,423,1
218141851,218142255,405,1
218144473,218144775,303,1
218148742,218149062,321,1
218155069,218155503,435,1
218162755,218163411,657,1
218179837,218180280,444,1
218190427,218190840,414,1
218216476,218216814,339,1
218248498,218248809,312,1
218295544,218295852,309,1
218300683,218301258,576,1
218313247,218313744,498,1
218340226,218340672,447,1
218348521,218348847,327,1
218355115,218355903,789,1
218381338,218381649,312,1
218385547,218385876,330,1
218415592,218415987,396,1
218431639,218432055,417,1
218438770,218439186,417,1
218439664,218439987,324,1
218475640,218475942,303,1
218493166,218493471,306,1
218570338,218570757,420,1
218613358,218613921,564,1
218621008,218621355,348,1
218633215,218633517,303,1
218634568,218634906,339,1
218752213,218752587,375,1
218775394,218775696,303,1
218776081,218776482,402,1
218803015,218803392,378,1
218861743,218862075,333,1
218889400,218889765,366,1
218893390,218893692,303,1
218899078,218899440,363,1
218907511,218907945,435,1
218931703,218932014,312,1
219060148,219060495,348,1
219103807,219104178,372,1
219127054,219127356,303,1
219130474,219131376,903,1
219146359,219146673,315,1
219146959,219147360,402,1
219165916,219166299,384,1
219170968,219171333,366,1
219171796,219172239,444,1
219237280,219237720,441,1
219246697,219247017,321,1
219268987,219269292,306,1
219305350,219305916,567,1
219314992,219315360,369,1
219402007,219402402,396,1
219405349,219405666,318,1
219437452,219437832,381,1
219495685,219496041,357,1
219496705,219497016,312,1
219590626,219591345,720,1
219649270,219649863,594,1
219716560,219716937,378,1
219717658,219717996,339,1
219718018,219718338,321,1
219719578,219719901,324,1
219745171,219745527,357,1
219763093,219763428,336,1
219833047,219833559,513,1
219842296,219842634,339,1
219862393,219862740,348,1
219900310,219900654,345,1
219951163,219951504,342,1
219974404,219974829,426,1
220051345,220051749,405,1
220080700,220081014,315,1
220094533,220094928,396,1
220114906,220115226,321,1
220135852,220136178,327,1
220136848,220137258,411,1
220166773,220167159,387,1
220210639,220211070,432,1
220213048,220213575,528,1
220251463,220251762,300,1
220266007,220266339,333,1
220328314,220328619,306,1
220394800,220395102,303,1
220404643,220404999,357,1
220407535,220407882,348,1
220412368,220412817,450,1
220489648,220490112,465,1
220491361,220491669,309,1
220683568,220684011,444,1
220696483,220696899,417,1
220807171,220807566,396,1
220818718,220819035,318,1
220858012,220858326,315,1
220997551,220997880,330,1
221012530,221012877,348,1
221050309,221050614,306,1
221071444,221072013,570,1
221078059,221078394,336,1
221151547,221151867,321,1
221195257,221195763,507,1
221291878,221292210,333,1
221312227,221312616,390,1
221323237,221323536,300,1
221331601,221332005,405,1
221352202,221352543,342,1
221359282,221359650,369,1
221359966,221360346,381,1
221387557,221388132,576,1
221400427,221400765,339,1
221403184,221403498,315,1
221405545,221406144,600,1
221430319,221430837,519,1
221432401,221432709,309,1
221479918,221480331,414,1
221494615,221494980,366,1
221530531,221530902,372,1
221552584,221552919,336,1
221556367,221556684,318,1
221576362,221576943,582,1
221589970,221590281,312,1
221599957,221600391,435,1
221614030,221614377,348,1
221636668,221637021,354,1
221668672,221668998,327,1
221701363,221701740,378,1
221707411,221707713,303,1
221726248,221726547,300,1
221756488,221757009,522,1
221801170,221801622,453,1
221816125,221816580,456,1
221835037,221835348,312,1
221845231,221845788,558,1
221848369,221849112,744,1
221854774,221855076,303,1
221868694,221869173,480,1
221869486,221869971,486,1
221889064,221889393,330,1
221907151,221907693,543,1
221919205,221919519,315,1
221922364,221922753,390,1
221949385,221949693,309,1
221973667,221973984,318,1
222004216,222004617,402,1
222044182,222044643,462,1
222084421,222084753,333,1
222091237,222091536,300,1
222128839,222129225,387,1
222207184,222207588,405,1
222213385,222213708,324,1
222249829,222250128,300,1
222295654,222295962,309,1
222304747,222305049,303,1
222321301,222321759,459,1
222381997,222382644,648,1
222385144,222385524,381,1
222408289,222408642,354,1
222413296,222413643,348,1
222499681,222499980,300,1
222527512,222527817,306,1
222528304,222528657,354,1
222581509,222581844,336,1
222591454,222591837,384,1
222596737,222597045,309,1
222601750,222602121,372,1
222619813,222620406,594,1
222659107,222659643,537,1
222671713,222672102,390,1
222676174,222676584,411,1
222678556,222678882,327,1
222772279,222772614,336,1
222788827,222789162,336,1
222794230,222795030,801,1
222848656,222848958,303,1
222889018,222889335,318,1
222911851,222912297,447,1
222913189,222913497,309,1
222925156,222925509,354,1
222932995,222933333,339,1
222933475,222933894,420,1
222943039,222943545,507,1
222946888,222947235,348,1
222978172,222978477,306,1
223022215,223022547,333,1
223054669,223054998,330,1
223074484,223074789,306,1
223076032,223076337,306,1
223080166,223080633,468,1
223082872,223083195,324,1
223176277,223176621,345,1
223179685,223179993,309,1
223197559,223197975,417,1
223222756,223223115,360,1
223237912,223238214,303,1
223240615,223240938,324,1
223270792,223271106,315,1
223334215,223334532,318,1
223334611,223334973,363,1
223339963,223340574,612,1
223344037,223344408,372,1
223353790,223354089,300,1
223360249,223360548,300,1
223372081,223372548,468,1
223382716,223383072,357,1
223406848,223407150,303,1
223410274,223410582,309,1
223416847,223417167,321,1
223426897,223427217,321,1
223525165,223525530,366,1
223525870,223526334,465,1
223537693,223538430,738,1
223555762,223556103,342,1
223567213,223567677,465,1
223709047,223709421,375,1
223723021,223723338,318,1
223745686,223745985,300,1
223767469,223767774,306,1
223802122,223802571,450,1
223814623,223814946,324,1
223851184,223851876,693,1
223894777,223895085,309,1
223901869,223902195,327,1
223906162,223906518,357,1
223925752,223926054,303,1
223940503,223940883,381,1
223942120,223942425,306,1
223953901,223954359,459,1
223979353,223979661,309,1
223985431,223985763,333,1
223996351,223996710,360,1
224007637,224008128,492,1
224023075,224023383,309,1
224025838,224026152,315,1
224036716,224037063,348,1
224053972,224054316,345,1
224075866,224076237,372,1
224310952,224311278,327,1
224330752,224331120,369,1
224375068,224375574,507,1
224434354,224434734,381,1
224453923,224454438,516,1
224469478,224469783,306,1
224494483,224494812,330,1
224497396,224497695,300,1
224502916,224503218,303,1
224514898,224515257,360,1
224560420,224560809,390,1
224584093,224584404,312,1
224598835,224599248,414,1
224601118,224601486,369,1
224611090,224611557,468,1
224612593,224612964,372,1
224613877,224614377,501,1
224630350,224630661,312,1
224637745,224638050,306,1
224689687,224690028,342,1
224735893,224736252,360,1
224741833,224742207,375,1
224743822,224744706,885,1
224787913,224788464,552,1
224805616,224806026,411,1
224828530,224829225,696,1
224846878,224847189,312,1
224857006,224857509,504,1
224890369,224890683,315,1
224943181,224943618,438,1
224947798,224948112,315,1
224962228,224963202,975,1
224978164,224978517,354,1
225020437,225020739,303,1
225061786,225062091,306,1
225149716,225150075,360,1
225160141,225160761,621,1
225162262,225162960,699,1
225165673,225166044,372,1
225213253,225213621,369,1
225245281,225245622,342,1
225273562,225273861,300,1
225299122,225299559,438,1
225328786,225329166,381,1
225334327,225334641,315,1
225342889,225343203,315,1
225375640,225376026,387,1
225425749,225426084,336,1
225447823,225448140,318,1
225458407,225458802,396,1
225463732,225464073,342,1
225485167,225485538,372,1
225489517,225490029,513,1
225491884,225492186,303,1
225524809,225525114,306,1
225552160,225552699,540,1
225569812,225570132,321,1
225593605,225593913,309,1
225630148,225630459,312,1
225645445,225645864,420,1
225704128,225704505,378,1
225730276,225730638,363,1
225734410,225734754,345,1
225759139,225759567,429,1
225772135,225772506,372,1
225875521,225875820,300,1
225936220,225937221,1002,1
225993505,225993882,378,1
226002406,226003590,1185,1
226083328,226083795,468,1
226090612,226090941,330,1
226098142,226098450,309,1
226111933,226112358,426,1
226155793,226156218,426,1
226165318,226165656,339,1
226170166,226170486,321,1
226184281,226184580,300,1
226199605,226200132,528,1
226208629,226209000,372,1
226221274,226221573,300,1
226230409,226230933,525,1
226244533,226244889,357,1
226248688,226249053,366,1
226254127,226254480,354,1
226271491,226271847,357,1
226276321,226276620,300,1
226285531,226286145,615,1
226302994,226303476,483,1
226306261,226306818,558,1
226317289,226317612,324,1
226330819,226331199,381,1
226343287,226343643,357,1
226362970,226363278,309,1
226369762,226370091,330,1
226377118,226377813,696,1
226378279,226378896,618,1
226385851,226386372,522,1
226457080,226457418,339,1
226459942,226460316,375,1
226537597,226537947,351,1
226555078,226555380,303,1
226642984,226643370,387,1
226674187,226674513,327,1
226683244,226683798,555,1
226687150,226687620,471,1
226689502,226689960,459,1
226694926,226695486,561,1
226723354,226723722,369,1
226737904,226738287,384,1
226837441,226837854,414,1
226883473,226883781,309,1
226884868,226885197,330,1
226898323,226898649,327,1
226924636,226925031,396,1
226951702,226952010,309,1
226961341,226961679,339,1
227001871,227002182,312,1
227009182,227009574,393,1
227017249,227017566,318,1
227048464,227048769,306,1
227056810,227057232,423,1
227066173,227066541,369,1
227071024,227072085,1062,1
227080156,227080488,333,1
227102797,227103120,324,1
227115145,227115669,525,1
227117725,227118168,444,1
227123542,227124021,480,1
227205904,227206302,399,1
227216527,227217051,525,1
227289925,227290230,306,1
227301538,227301846,309,1
227302747,227303235,489,1
227305612,227306139,528,1
227307841,227308170,330,1
227338540,227338989,450,1
227344948,227345349,402,1
227347186,227347506,321,1
227349106,227349444,339,1
227358025,227358420,396,1
227359876,227360184,309,1
227382076,227382375,300,1
227393551,227393970,420,1
227424442,227424804,363,1
227430100,227430594,495,1
227433568,227433879,312,1
227437132,227437461,330,1
227439976,227440281,306,1
227446903,227447244,342,1
227527792,227528229,438,1
227618890,227619240,351,1
227642560,227642898,339,1
227647030,227647407,378,1
227648698,227649075,378,1
227657722,227658090,369,1
227675974,227676273,300,1
227685100,227685444,345,1
227690524,227690847,324,1
227692387,227692743,357,1
227695690,227696004,315,1
227720194,227720532,339,1
227757790,227758149,360,1
227779237,227779542,306,1
227800111,227800455,345,1
227854597,227854902,306,1
227902453,227902920,468,1
227974615,227975007,393,1
228063046,228063465,420,1
228086998,228087300,303,1
228091216,228091545,330,1
228134605,228134907,303,1
228169759,228170121,363,1
228229405,228229884,480,1
228232372,228232995,624,1
228234946,228235413,468,1
228246295,228246678,384,1
228252382,228252690,309,1
228253984,228254451,468,1
228330196,228330789,594,1
228350884,228351204,321,1
228351253,228351576,324,1
228361891,228362484,594,1
228379405,228379740,336,1
228381001,228381336,336,1
228483934,228484359,426,1
228501742,228502071,330,1
228596191,228596520,330,1
228608455,228608880,426,1
228668479,228668802,324,1
228676783,228677118,336,1
228692218,228692562,345,1
228763780,228764187,408,1
228776053,228776454,402,1
228787897,228788316,420,1
228792013,228792456,444,1
228812380,228812724,345,1
228816244,228816753,510,1
228816877,228817224,348,1
228835147,228835485,339,1
228865669,228865995,327,1
228915253,228915579,327,1
228928084,228928383,300,1
228945808,228946212,405,1
228959410,228959712,303,1
228976675,228977019,345,1
229035088,229035420,333,1
229036054,229036353,300,1
229089562,229089951,390,1
229096159,229096476,318,1
229117723,229118058,336,1
229157194,229157520,327,1
229173535,229174020,486,1
229238551,229238997,447,1
229291387,229291929,543,1
229396234,229396767,534,1
229398496,229398858,363,1
229448173,229448520,348,1
229471234,229471551,318,1
229475569,229475892,324,1
229476289,229476603,315,1
229504204,229504677,474,1
229513741,229514067,327,1
229529698,229530042,345,1
229558981,229559298,318,1
229569292,229569621,330,1
229600462,229600800,339,1
229618399,229618746,348,1
229630405,229630734,330,1
229637839,229638159,321,1
229673386,229673760,375,1
229693027,229693338,312,1
229695463,229695762,300,1
229704109,229704417,309,1
229733632,229733985,354,1
229787416,229787733,318,1
229791085,229791480,396,1
229792603,229792932,330,1
229855669,229856085,417,1
229876537,229876878,342,1
229879261,229879881,621,1
229880884,229881276,393,1
229898023,229898721,699,1
229907875,229908213,339,1
229922821,229923216,396,1
229966609,229967019,411,1
229993072,229993410,339,1
230025508,230025933,426,1
230027182,230027514,333,1
230028040,230028432,393,1
230035468,230035830,363,1
230049700,230050044,345,1
230056354,230056695,342,1
230066137,230066466,330,1
230066608,230067156,549,1
230079742,230080149,408,1
230082262,230082657,396,1
230097778,230098434,657,1
230103757,230104164,408,1
230117719,230118063,345,1
230137438,230137782,345,1
230159077,230159418,342,1
230211346,230211690,345,1
230213425,230213913,489,1
230224240,230224617,378,1
230231941,230232249,309,1
230236489,230236854,366,1
230245084,230245509,426,1
230248123,230248455,333,1
230250205,230250513,309,1
230269171,230269572,402,1
230296564,230296923,360,1
230317213,230317515,303,1
230321782,230322183,402,1
230323825,230324166,342,1
230333113,230333463,351,1
230388688,230389209,522,1
230461417,230461860,444,1
230488405,230489043,639,1
230508604,230509038,435,1
230516686,230517015,330,1
230548465,230548803,339,1
230549146,230549511,366,1
230552446,230552763,318,1
230572057,230572587,531,1
230631532,230631885,354,1
230666542,230666886,345,1
230669704,230670015,312,1
230673520,230673921,402,1
230683117,230683548,432,1
230733010,230733483,474,1
230756473,230756886,414,1
230759560,230759943,384,1
230776975,230777370,396,1
230785267,230785593,327,1
230852017,230852769,753,1
230887975,230888283,309,1
230901859,230902161,303,1
230912512,230912832,321,1
230919616,230919918,303,1
230952766,230953131,366,1
230968207,230968554,348,1
231020314,231020793,480,1
231108388,231108726,339,1
231110287,231110667,381,1
231111115,231111426,312,1
231149590,231149895,306,1
231159424,231159732,309,1
231164206,231164547,342,1
231207307,231207633,327,1
231220786,231221106,321,1
231221464,231221763,300,1
231226063,231226563,501,1
231227434,231227772,339,1
231237334,231237654,321,1
231240646,231241047,402,1
231253378,231253902,525,1
231254401,231254724,324,1
231278698,231279168,471,1
231284533,231284997,465,1
231316255,231316704,450,1
231325978,231326337,360,1
231328354,231328671,318,1
231331717,231332154,438,1
231335425,231335763,339,1
231348211,231348537,327,1
231359026,231359367,342,1
231359629,231359940,312,1
231381487,231381825,339,1
231400084,231400551,468,1
231401704,231402060,357,1
231408334,231408702,369,1
231417601,231417912,312,1
231434743,231435123,381,1
231474337,231474666,330,1
231524023,231524424,402,1
231532252,231532614,363,1
231533473,231533817,345,1
231614299,231614712,414,1
231682900,231683247,348,1
231696556,231697041,486,1
231700870,231701172,303,1
231732727,231733629,903,1
231761506,231761922,417,1
231800698,231801072,375,1
231860077,231860430,354,1
231866272,231866760,489,1
231886543,231887007,465,1
231887293,231887703,411,1
231933817,231934161,345,1
231939796,231940311,516,1
231947728,231948177,450,1
231951448,231951846,399,1
231958837,231959175,339,1
231968653,231969156,504,1
231980170,231980943,774,1
231985831,231986220,390,1
231995290,231995625,336,1
232003216,232003584,369,1
232004350,232004751,402,1
232017628,232017981,354,1
232025458,232026015,558,1
232042192,232042830,639,1
232081054,232081353,300,1
232082413,232082808,396,1
232176958,232177272,315,1
232212064,232212420,357,1
232222099,232222704,606,1
232253026,232253601,576,1
232255408,232255809,402,1
232256677,232257057,381,1
232263208,232263639,432,1
232267510,232267842,333,1
232277650,232278033,384,1
232289935,232290375,441,1
232308097,232308471,375,1
232309096,232309461,366,1
232320958,232321335,378,1
232324678,232325166,489,1
232325305,232326414,1110,1
232329076,232329396,321,1
232360303,232360605,303,1
232442395,232442814,420,1
232447477,232447896,420,1
232458025,232458351,327,1
232465339,232465683,345,1
232477288,232477608,321,1
232600297,232600620,324,1
232613935,232614282,348,1
232620118,232620441,324,1
232649251,232649553,303,1
232724014,232724544,531,1
232724839,232725213,375,1
232736971,232737450,480,1
232747999,232748448,450,1
232757467,232757817,351,1
232761850,232762152,303,1
232773844,232774239,396,1
232777594,232777950,357,1
232780156,232780533,378,1
232807522,232808124,603,1
232815988,232816329,342,1
232841734,232842081,348,1
232872691,232873035,345,1
232876972,232877298,327,1
232910218,232910622,405,1
232924600,232925046,447,1
232929220,232929861,642,1
232937956,232939209,1254,1
232967104,232967517,414,1
233006560,233006973,414,1
233021050,233021625,576,1
233024917,233025240,324,1
233202775,233203089,315,1
233212921,233213442,522,1
233221858,233222187,330,1
233249257,233249556,300,1
233263900,233264247,348,1
233271661,233272521,861,1
233335735,233336037,303,1
233338447,233338926,480,1
233353828,233354145,318,1
233382421,233382801,381,1
233389501,233389812,312,1
233510419,233511078,660,1
233512861,233513184,324,1
233520223,233520567,345,1
233553817,233554137,321,1
233592208,233592561,354,1
233641642,233641950,309,1
233645029,233645340,312,1
233655244,233655543,300,1
233666665,233667102,438,1
233680729,233681115,387,1
233695531,233696112,582,1
233697067,233697372,306,1
233705080,233705388,309,1
233770237,233770572,336,1
233802049,233802465,417,1
233831062,233831394,333,1
233837506,233837805,300,1
233846122,233846895,774,1
233865595,233866002,408,1
233867371,233867733,363,1
233890423,233890746,324,1
233924629,233925018,390,1
233928664,233929005,342,1
234080716,234081048,333,1
234125926,234126285,360,1
234151267,234151608,342,1
234160447,234160806,360,1
234172774,234173151,378,1
234179785,234180084,300,1
234262042,234262368,327,1
234268003,234268368,366,1
234333853,234334203,351,1
234404005,234404340,336,1
234458158,234458514,357,1
234497140,234497478,339,1
234578965,234579279,315,1
234588778,234589119,342,1
234620317,234620697,381,1
234736213,234736554,342,1
234786658,234786996,339,1
234837136,234837471,336,1
234863647,234863973,327,1
234864865,234865254,390,1
234913141,234913443,303,1
234948319,234948672,354,1
234982876,234983235,360,1
235003624,235003974,351,1
235078771,235079100,330,1
235081432,235081740,309,1
235089778,235090140,363,1
235111117,235111434,318,1
235134466,235134897,432,1
235204309,235204659,351,1
235228693,235229118,426,1
235243276,235243602,327,1
235290685,235291104,420,1
235306036,235306368,333,1
235357528,235357887,360,1
235366195,235366545,351,1
235433353,235433748,396,1
235443064,235443432,369,1
235446133,235446468,336,1
235449001,235449321,321,1
235481731,235482084,354,1
235490950,235491360,411,1
235516666,235517022,357,1
235519714,235520271,558,1
235589785,235590108,324,1
235590154,235590462,309,1
235594198,235594653,456,1
235594717,235595073,357,1
235638337,235638696,360,1
235676305,235676619,315,1
235680784,235681086,303,1
235771441,235771770,330,1
235781464,235781823,360,1
235810135,235810440,306,1
235881433,235881795,363,1
235882258,235882734,477,1
235949281,235949637,357,1
236002084,236002413,330,1
236015242,236015553,312,1
236053264,236053596,333,1
236186716,236187015,300,1
236241370,236241684,315,1
236280466,236280840,375,1
236297539,236298060,522,1
236313961,236314356,396,1
236335504,236335887,384,1
236337910,236338308,399,1
236355664,236356146,483,1
236359942,236360277,336,1
236362228,236362602,375,1
236362867,236363235,369,1
236364343,236364717,375,1
236370589,236370900,312,1
236371546,236371854,309,1
236372209,236373129,921,1
236373403,236373867,465,1
236388001,236388354,354,1
236393464,236393778,315,1
236398033,236398491,459,1
236483779,236484132,354,1
236509564,236509956,393,1
236604055,236604405,351,1
236610280,236610648,369,1
236745418,236745849,432,1
236748037,236748348,312,1
236767807,236768163,357,1
236774254,236774703,450,1
236776249,236776572,324,1
236784958,236785317,360,1
236786026,236786343,318,1
236788585,236789127,543,1
236802679,236803020,342,1
236814895,236815251,357,1
236830048,236830371,324,1
236846665,236846979,315,1
236903908,236904327,420,1
236927773,236928093,321,1
236928742,236929143,402,1
236947546,236948253,708,1
236954995,236955309,315,1
236973943,236974266,324,1
236975509,236975826,318,1
236983555,236983887,333,1
236984872,236985201,330,1
236990104,236990460,357,1
236991340,236991708,369,1
237004129,237004437,309,1
237008353,237008658,306,1
237049597,237049911,315,1
237067105,237067602,498,1
237074779,237075252,474,1
237151723,237152034,312,1
237168373,237168735,363,1
237170323,237170724,402,1
237189307,237190041,735,1
237202519,237202818,300,1
237204691,237205020,330,1
237245764,237246138,375,1
237263824,237264201,378,1
237275782,237276123,342,1
237279001,237279321,321,1
237286603,237286962,360,1
237295375,237295836,462,1
237298939,237299250,312,1
237301684,237302220,537,1
237343873,237344385,513,1
237354295,237354642,348,1
237421117,237421503,387,1
237433366,237434079,714,1
237435616,237435924,309,1
237468760,237469062,303,1
237474892,237475233,342,1
237498700,237499056,357,1
237499480,237499785,306,1
237505360,237505884,525,1
237524287,237524601,315,1
237526804,237527154,351,1
237558694,237559284,591,1
237559585,237559896,312,1
237560404,237560883,480,1
237566350,237566658,309,1
237620746,237621165,420,1
237682297,237682671,375,1
237683089,237683550,462,1
237720844,237721353,510,1
237741124,237741471,348,1
237758902,237759255,354,1
237765061,237765375,315,1
237824047,237824349,303,1
237844156,237844512,357,1
237849943,237850290,348,1
237854620,237855006,387,1
237860830,237861174,345,1
237893506,237893916,411,1
237939985,237940302,318,1
237973306,237973623,318,1
238010230,238010616,387,1
238013671,238013979,309,1
238066363,238066938,576,1
238066954,238067592,639,1
238093714,238094037,324,1
238117690,238118091,402,1
238125388,238125702,315,1
238135624,238136025,402,1
238137337,238137741,405,1
238146466,238146807,342,1
238158772,238159098,327,1
238161874,238162623,750,1
238176172,238176480,309,1
238199728,238200048,321,1
238201168,238201497,330,1
238207687,238208052,366,1
238211641,238212195,555,1
238228363,238228713,351,1
238229062,238229643,582,1
238235356,238235655,300,1
238235899,238236240,342,1
238237660,238237986,327,1
238246276,238246581,306,1
238261315,238261668,354,1
238273429,238273791,363,1
238284238,238284555,318,1
238285873,238286184,312,1
238287670,238287975,306,1
238291942,238292274,333,1
238297129,238297509,381,1
238299727,238300026,300,1
238302358,238302780,423,1
238307938,238308291,354,1
238308502,238308906,405,1
238312996,238313313,318,1
238317985,238318392,408,1
238319878,238320285,408,1
238343680,238343997,318,1
238353802,238354113,312,1
238375228,238375539,312,1
238430860,238431216,357,1
238529845,238530246,402,1
238640149,238640526,378,1
238733872,238734237,366,1
238745431,238745853,423,1
238766446,238766766,321,1
238882225,238882533,309,1
238959010,238959396,387,1
238984018,238984326,309,1
239046217,239046618,402,1
239047864,239048184,321,1
239055559,239055873,315,1
239058730,239059176,447,1
239072869,239073201,333,1
239086171,239086530,360,1
239087077,239087412,336,1
239088247,239088564,318,1
239177353,239177664,312,1
239178232,239178573,342,1
239187502,239188062,561,1
239188837,239189136,300,1
239217850,239218182,333,1
239222104,239222502,399,1
239233612,239233983,372,1
239286055,239286360,306,1
239304910,239305227,318,1
239313961,239314260,300,1
239315227,239315964,738,1
239319760,239320179,420,1
239327386,239327694,309,1
239328880,239329500,621,1
239333683,239334021,339,1
239341495,239342148,654,1
239342920,239343552,633,1
239354842,239355141,300,1
239361580,239362269,690,1
239366278,239366601,324,1
239385340,239385660,321,1
239478232,239478837,606,1
239498881,239499246,366,1
239505646,239505996,351,1
239565175,239565480,306,1
239572852,239573157,306,1
239603404,239603979,576,1
239625697,239626017,321,1
239627449,239627823,375,1
239650936,239651493,558,1
239674159,239674524,366,1
239686123,239686653,531,1
239688952,239689341,390,1
239693290,239693841,552,1
239700490,239700879,390,1
239709160,239709495,336,1
239710705,239711169,465,1
239726566,239726985,420,1
239758147,239758518,372,1
239805865,239806407,543,1
239806756,239807121,366,1
239812921,239813265,345,1
239827156,239827695,540,1
239834092,239834832,741,1
239847664,239848074,411,1
239862901,239863218,318,1
239896204,239896728,525,1
239913697,239914023,327,1
239931409,239931960,552,1
239956567,239956887,321,1
239984053,239984400,348,1
240031432,240031875,444,1
240039664,240039969,306,1
240062725,240063153,429,1
240077749,240078099,351,1
240106816,240107223,408,1
240109864,240110334,471,1
240138220,240138609,390,1
240172081,240172389,309,1
240302971,240303282,312,1
240342748,240343077,330,1
240366442,240366825,384,1
240443113,240443646,534,1
240505954,240506274,321,1
240509620,240509982,363,1
240515506,240515904,399,1
240544609,240544917,309,1
240587008,240587343,336,1
240591316,240591810,495,1
240594382,240594786,405,1
240601960,240602268,309,1
240631774,240632091,318,1
240648250,240648603,354,1
240649621,240649929,309,1
240683665,240684057,393,1
240747184,240747648,465,1
240826195,240826518,324,1
240851350,240851784,435,1
240882577,240882909,333,1
240955114,240955455,342,1
240994339,240994758,420,1
241009465,241009869,405,1
241037656,241037994,339,1
241063348,241063674,327,1
241066381,241066758,378,1
241070311,241070649,339,1
241071100,241071741,642,1
241098010,241098471,462,1
241118302,241118646,345,1
241156825,241157133,309,1
241173898,241174212,315,1
241184107,241184487,381,1
241216081,241216422,342,1
241225783,241226328,546,1
241301035,241301532,498,1
241301569,241301976,408,1
241310707,241311102,396,1
241341352,241341669,318,1
241354813,241355427,615,1
241377772,241378122,351,1
241404955,241405290,336,1
241407802,241408221,420,1
241420396,241420821,426,1
241443481,241443885,405,1
241455283,241455582,300,1
241460059,241460604,546,1
241463188,241463649,462,1
241474132,241474446,315,1
241488586,241488900,315,1
241517548,241518270,723,1
241522924,241523316,393,1
241527547,241527861,315,1
241551859,241552290,432,1
241567396,241567701,306,1
241568698,241569015,318,1
241570186,241570821,636,1
241588165,241588716,552,1
241643515,241643847,333,1
241733188,241733505,318,1
241757314,241757670,357,1
241781353,241781679,327,1
241808368,241808766,399,1
241809328,241809969,642,1
241821739,241822065,327,1
241844155,241844745,591,1
241852762,241853166,405,1
241871572,241871934,363,1
241904560,241904880,321,1
241927660,241928040,381,1
241984405,241984743,339,1
241991416,241992018,603,1
242021833,242022195,363,1
242041510,242041920,411,1
242081161,242081553,393,1
242172025,242172327,303,1
242197576,242197893,318,1
242208514,242208879,366,1
242234938,242235258,321,1
242259808,242260128,321,1
242261398,242261892,495,1
242352295,242352708,414,1
242353783,242354088,306,1
242354155,242354466,312,1
242356408,242356728,321,1
242361532,242362017,486,1
242369536,242370261,726,1
242375740,242376153,414,1
242437645,242438118,474,1
242454715,242455059,345,1
242460901,242461269,369,1
242477857,242478201,345,1
242498965,242499339,375,1
242499754,242500218,465,1
242510485,242510787,303,1
242515051,242515353,303,1
242520727,242521041,315,1
242523556,242523861,306,1
242537284,242537601,318,1
242577562,242577936,375,1
242578219,242578539,321,1
242608180,242608539,360,1
242618704,242619045,342,1
242621647,242622012,366,1
242626267,242626695,429,1
242640304,242640621,318,1
242665546,242666238,693,1
242669452,242669964,513,1
242690770,242691072,303,1
242691601,242691921,321,1
242701342,242701710,369,1
242702164,242702682,519,1
242704786,242705139,354,1
242717443,242717751,309,1
242720650,242721210,561,1
242757889,242758230,342,1
242789728,242790075,348,1
242793373,242793771,399,1
242798104,242798412,309,1
242819263,242819577,315,1
242846245,242846904,660,1
242897311,242897730,420,1
242922928,242923377,450,1
242925406,242925990,585,1
242944324,242944854,531,1
242955682,242956023,342,1
242964436,242964882,447,1
242969878,242970216,339,1
243002488,243002808,321,1
243042295,243042636,342,1
243044389,243044697,309,1
243062404,243063045,642,1
243080710,243081141,432,1
243088261,243088623,363,1
243089005,243089427,423,1
243097420,243097836,417,1
243115723,243116268,546,1
243117400,243117774,375,1
243142492,243142839,348,1
243147745,243148074,330,1
243152107,243152526,420,1
243189577,243189912,336,1
243245398,243245802,405,1
243249076,243249423,348,1
243254506,243254904,399,1
243282340,243282684,345,1
243322081,243322620,540,1
243322681,243322989,309,1
243328912,243329211,300,1
243334534,243334848,315,1
243360508,243360822,315,1
243365029,243365334,306,1
243426628,243427062,435,1
243451138,243451455,318,1
243455383,243455796,414,1
243457849,243458283,435,1
243482950,243483336,387,1
243519580,243519900,321,1
243525613,243526191,579,1
243534241,243534777,537,1
243550489,243550839,351,1
243569101,243569607,507,1
243589075,243589446,372,1
243652156,243652599,444,1
243689764,243690069,306,1
243721723,243722103,381,1
243741466,243742026,561,1
243759088,243759438,351,1
243873493,243873888,396,1
243905158,243905646,489,1
243906718,243907197,480,1
243939496,243939828,333,1
243946708,243947109,402,1
243958414,243958722,309,1
243994882,243995268,387,1
244009654,244010298,645,1
244101271,244101570,300,1
244109812,244110144,333,1
244125148,244125657,510,1
244157659,244157991,333,1
244179559,244179864,306,1
244189843,244190142,300,1
244192324,244192782,459,1
244194016,244194348,333,1
244195729,244196043,315,1
244196200,244196748,549,1
244231069,244231368,300,1
244249144,244249464,321,1
244259245,244259565,321,1
244259575,244260033,459,1
244265929,244266267,339,1
244267330,244267740,411,1
244298791,244299093,303,1
244329070,244329381,312,1
244349722,244350039,318,1
244367038,244367355,318,1
244390357,244390701,345,1
