"Start","Stop","Length","Frame"
226038109,226038591,483,1
226040605,226040946,342,1
226062160,226062651,492,1
226090939,226091481,543,1
226092199,226092513,315,1
226108516,226108857,342,1
226109833,226110144,312,1
226114495,226114869,375,1
226117882,226118190,309,1
226120297,226120689,393,1
226123006,226123311,306,1
226147726,226148031,306,1
226192810,226193112,303,1
226202011,226202355,345,1
226225435,226225812,378,1
226297525,226297830,306,1
226298053,226298370,318,1
226317478,226317879,402,1
226329532,226329855,324,1
226333255,226333563,309,1
226339495,226339854,360,1
226341130,226341453,324,1
226355278,226355607,330,1
226359265,226359606,342,1
226367959,226368279,321,1
226385986,226386309,324,1
226402078,226402383,306,1
226417276,226417659,384,1
226431658,226432044,387,1
226454059,226454391,333,1
226475191,226475526,336,1
226478185,226478544,360,1
226495663,226495974,312,1
226508896,226509321,426,1
226516846,226517229,384,1
226520053,226520364,312,1
226524997,226525449,453,1
226527535,226527942,408,1
226572523,226572828,306,1
226577572,226578018,447,1
226580497,226580838,342,1
226600495,226600872,378,1
226605181,226605510,330,1
226607785,226608099,315,1
226629616,226629981,366,1
226632181,226632495,315,1
226633918,226634283,366,1
226634515,226634907,393,1
226637026,226637556,531,1
226638223,226639038,816,1
226640743,226641078,336,1
226644046,226644411,366,1
226652275,226652619,345,1
226673719,226674066,348,1
226717354,226717665,312,1
226736317,226736715,399,1
226736977,226737444,468,1
226737796,226738632,837,1
226744888,226745241,354,1
226750498,226750818,321,1
226762399,226762743,345,1
226764436,226764807,372,1
226787194,226787544,351,1
226791373,226791726,354,1
226794700,226795038,339,1
226823566,226823871,306,1
226829728,226830105,378,1
226834711,226835091,381,1
226838491,226838937,447,1
226858390,226858707,318,1
226867024,226867440,417,1
226904194,226904538,345,1
226910551,226910904,354,1
226911292,226911603,312,1
226928203,226928748,546,1
226928824,226929438,615,1
226939651,226940052,402,1
226941340,226941720,381,1
226941727,226942065,339,1
226962073,226962375,303,1
226964977,226965444,468,1
226976113,226976637,525,1
226981849,226982286,438,1
226982743,226983222,480,1
226997485,226997790,306,1
227088703,227089086,384,1
227109358,227109780,423,1
227118277,227118588,312,1
227144968,227145297,330,1
227207293,227207718,426,1
227329225,227329563,339,1
227382244,227382615,372,1
227385823,227386122,300,1
227387179,227387661,483,1
227431939,227432283,345,1
227457238,227457672,435,1
227476468,227476983,516,1
227477791,227478108,318,1
227478961,227479335,375,1
227494531,227494956,426,1
227506519,227506896,378,1
227507908,227508252,345,1
227557189,227557740,552,1
227561719,227562156,438,1
227579122,227579463,342,1
227595598,227596035,438,1
227603356,227603748,393,1
227612119,227612541,423,1
227615398,227615700,303,1
227654380,227655828,1449,1
227703934,227704272,339,1
227710198,227710572,375,1
227711251,227711577,327,1
227728657,227728998,342,1
227731348,227731716,369,1
227735410,227735712,303,1
227746228,227746563,336,1
227747449,227748468,1020,1
227751442,227751783,342,1
227754133,227754456,324,1
227756839,227757240,402,1
227759089,227759490,402,1
227760169,227760480,312,1
227762542,227763027,486,1
227766970,227767542,573,1
227788657,227789529,873,1
227793238,227793576,339,1
227793604,227794059,456,1
227794402,227794767,366,1
227815717,227816256,540,1
227844493,227845074,582,1
227851720,227852061,342,1
227859694,227860014,321,1
227868679,227869056,378,1
227873710,227874039,330,1
227883124,227883426,303,1
227885065,227885469,405,1
227890465,227890857,393,1
227892346,227892690,345,1
227894065,227894655,591,1
227895835,227896299,465,1
227898349,227899026,678,1
227900491,227900892,402,1
227903191,227903538,348,1
227904637,227905152,516,1
227914504,227914857,354,1
227917924,227918652,729,1
227921476,227921949,474,1
227922436,227922987,552,1
227924485,227924808,324,1
227926525,227926884,360,1
227941495,227941836,342,1
227942047,227942541,495,1
227942710,227943027,318,1
227945899,227946237,339,1
227952406,227952861,456,1
227966383,227966724,342,1
227967517,227968707,1191,1
227971066,227971590,525,1
227975545,227976114,570,1
227978113,227978445,333,1
227998783,227999088,306,1
228009874,228010200,327,1
228013273,228013695,423,1
228016771,228017220,450,1
228022573,228023145,573,1
228038167,228038487,321,1
228039049,228039357,309,1
228046369,228047013,645,1
228055960,228056340,381,1
228058189,228058521,333,1
228067222,228067617,396,1
228072445,228072765,321,1
228089089,228089400,312,1
228092464,228092847,384,1
228101152,228101625,474,1
228105622,228106071,450,1
228128515,228128943,429,1
228143836,228144189,354,1
228150994,228151389,396,1
228157759,228159078,1320,1
228159865,228160305,441,1
228165424,228166161,738,1
228174628,228175131,504,1
228182230,228182541,312,1
228198157,228198459,303,1
228205288,228205590,303,1
228208792,228209169,378,1
228214843,228215265,423,1
228216073,228216435,363,1
228217039,228217545,507,1
228218974,228219378,405,1
228219616,228220038,423,1
228234166,228234483,318,1
228236788,228237174,387,1
228240700,228241092,393,1
228256969,228257325,357,1
228273748,228274452,705,1
228277549,228278112,564,1
228278308,228278700,393,1
228278878,228279213,336,1
228281968,228282384,417,1
228283162,228283773,612,1
228286360,228286662,303,1
228288892,228289293,402,1
228292171,228292932,762,1
228298675,228299052,378,1
228299818,228300162,345,1
228305185,228305604,420,1
228307414,228307755,342,1
228307978,228308559,582,1
228313036,228313383,348,1
228313897,228314448,552,1
228318997,228319608,612,1
228319609,228320073,465,1
228336940,228337494,555,1
228339373,228340131,759,1
228341353,228341781,429,1
228342685,228343383,699,1
228343885,228344214,330,1
228347215,228347571,357,1
228350521,228351219,699,1
228351634,228351933,300,1
228352810,228353337,528,1
228360448,228361092,645,1
228362488,228362850,363,1
228365920,228366807,888,1
228366814,228367197,384,1
228367600,228367935,336,1
228371011,228373161,2151,1
228374917,228375294,378,1
228391717,228392046,330,1
228404002,228404376,375,1
228406810,228407250,441,1
228417796,228418110,315,1
228428542,228428970,429,1
228438793,228439110,318,1
228439963,228440436,474,1
228457273,228457668,396,1
228473926,228474351,426,1
228494326,228494655,330,1
228506719,228507840,1122,1
228510919,228511587,669,1
228512221,228512562,342,1
228554920,228555351,432,1
228610375,228610896,522,1
228612616,228613137,522,1
228614857,228615378,522,1
228617098,228617619,522,1
228619339,228619860,522,1
228628255,228628776,522,1
228634978,228635442,465,1
228646147,228646668,522,1
228655054,228655404,351,1
228707701,228708030,330,1
228708061,228708717,657,1
228708781,228709179,399,1
228709207,228710289,1083,1
228710488,228711132,645,1
228711220,228712605,1386,1
228716707,228717054,348,1
228725182,228725484,303,1
228728872,228729177,306,1
228770809,228771138,330,1
228782290,228782592,303,1
228852301,228852771,471,1
228861469,228862083,615,1
228869398,228869841,444,1
228884662,228885030,369,1
228890221,228890580,360,1
228894505,228894978,474,1
228899617,228899940,324,1
228923482,228923811,330,1
228926995,228927330,336,1
228933826,228934197,372,1
229006807,229007244,438,1
229023949,229024260,312,1
229024849,229025364,516,1
229053163,229053474,312,1
229087882,229088316,435,1
229089985,229090314,330,1
229101814,229102356,543,1
229114258,229114563,306,1
229116631,229116975,345,1
229119259,229119582,324,1
229130077,229130418,342,1
229134835,229135143,309,1
229155574,229155918,345,1
229199050,229199448,399,1
229200553,229200966,414,1
229220395,229220922,528,1
229222927,229223379,453,1
229268764,229269075,312,1
229270756,229271607,852,1
229294420,229294878,459,1
229331482,229331835,354,1
229336504,229336815,312,1
229353571,229353984,414,1
229365067,229365387,321,1
229380049,229380474,426,1
229385893,229386219,327,1
229398868,229399218,351,1
229409938,229410447,510,1
229415308,229415859,552,1
229511464,229511982,519,1
229521910,229522218,309,1
229558651,229559289,639,1
229594300,229594734,435,1
229618426,229618791,366,1
229634203,229634574,372,1
229634866,229638330,3465,1
229639381,229639698,318,1
229678561,229678890,330,1
229690330,229690683,354,1
229728352,229728708,357,1
229737148,229737564,417,1
229743898,229744209,312,1
229749067,229749408,342,1
229759120,229759449,330,1
229777186,229777536,351,1
229812085,229812411,327,1
229817473,229817772,300,1
229828054,229828353,300,1
229842328,229842954,627,1
229859371,229859787,417,1
229863604,229864017,414,1
229870117,229870452,336,1
229889992,229890342,351,1
229909345,229909671,327,1
229920889,229921257,369,1
229923601,229923900,300,1
229940500,229940811,312,1
229945363,229945752,390,1
229947265,229947621,357,1
229971868,229972503,636,1
229991179,229991520,342,1
230004133,230004510,378,1
230038117,230038482,366,1
230061424,230061894,471,1
230099206,230099811,606,1
230100682,230101053,372,1
230101189,230101494,306,1
230111017,230111445,429,1
230204356,230204679,324,1
230211148,230211540,393,1
230225200,230225697,498,1
230257813,230258154,342,1
230275003,230275374,372,1
230275870,230276199,330,1
230279305,230279748,444,1
230287714,230288067,354,1
230316016,230316330,315,1
230327461,230327916,456,1
230334955,230335821,867,1
230335867,230336223,357,1
230348500,230348805,306,1
230349859,230350224,366,1
230356744,230357325,582,1
230380624,230381016,393,1
230381248,230381670,423,1
230393887,230394204,318,1
230395378,230396349,972,1
230396860,230397306,447,1
230399302,230399736,435,1
230425927,230426769,843,1
230429797,230430114,318,1
230455801,230456169,369,1
230456365,230456784,420,1
230475784,230476122,339,1
230484475,230484774,300,1
230501230,230501550,321,1
230528881,230529540,660,1
230546713,230547027,315,1
230558551,230558886,336,1
230574535,230574852,318,1
230602153,230602635,483,1
230604472,230604870,399,1
230626321,230626623,303,1
230669167,230669586,420,1
230691346,230691645,300,1
230705377,230705775,399,1
230722459,230722767,309,1
230747497,230748504,1008,1
230751406,230751759,354,1
230755042,230755386,345,1
230762440,230762790,351,1
230791015,230791323,309,1
230793304,230793630,327,1
230821609,230822010,402,1
230831866,230832270,405,1
230840761,230841120,360,1
230844232,230844600,369,1
230850349,230851152,804,1
230851633,230852025,393,1
230860270,230860617,348,1
230868466,230868771,306,1
230871967,230872266,300,1
230882251,230882601,351,1
230884855,230885232,378,1
230887024,230887395,372,1
230910100,230910471,372,1
230978116,230978667,552,1
230995720,230996070,351,1
231040033,231040479,447,1
231047137,231047817,681,1
231054538,231055017,480,1
231070834,231071178,345,1
231097873,231098289,417,1
231117901,231118386,486,1
231120397,231120720,324,1
231130438,231130782,345,1
231161935,231162441,507,1
231162970,231164097,1128,1
231167176,231167505,330,1
231169975,231170376,402,1
231204166,231204468,303,1
231217153,231217509,357,1
231230455,231230766,312,1
231231001,231231336,336,1
231271429,231271734,306,1
231336703,231337056,354,1
231337123,231337512,390,1
231337603,231337992,390,1
231342631,231342945,315,1
231344878,231345186,309,1
231402421,231402750,330,1
231403468,231403872,405,1
231415825,231416361,537,1
231421429,231421986,558,1
231431068,231431400,333,1
231449230,231449547,318,1
231456157,231456462,306,1
231491098,231491445,348,1
231559120,231559536,417,1
231574396,231574698,303,1
231580360,231580773,414,1
231582226,231582543,318,1
231626422,231626724,303,1
231641974,231642483,510,1
231647842,231648204,363,1
231662101,231662430,330,1
231675649,231675975,327,1
231683740,231684096,357,1
231685018,231685380,363,1
231716374,231716745,372,1
231733387,231733755,369,1
231752932,231753288,357,1
231762016,231762363,348,1
231777955,231778299,345,1
231880615,231880962,348,1
231912349,231913038,690,1
231921292,231921591,300,1
231937810,231938208,399,1
231941449,231941754,306,1
231944077,231944592,516,1
231945241,231945933,693,1
232004770,232005153,384,1
232010017,232010382,366,1
232012396,232012761,366,1
232022074,232022589,516,1
232029520,232029843,324,1
232038568,232038957,390,1
232048621,232048947,327,1
232076950,232077342,393,1
232079128,232079502,375,1
232095847,232096161,315,1
232107820,232108128,309,1
232118857,232119516,660,1
232155508,232155840,333,1
232180237,232180731,495,1
232302571,232302936,366,1
232361950,232362294,345,1
232382782,232383219,438,1
232386298,232386672,375,1
232465015,232465428,414,1
232511743,232512069,327,1
232573531,232573866,336,1
232586284,232586628,345,1
232630150,232630491,342,1
232638274,232638591,318,1
232696420,232696746,327,1
232703107,232703427,321,1
232734685,232735221,537,1
232755427,232755819,393,1
232757020,232757322,303,1
232758466,232758891,426,1
232759612,232760325,714,1
232805362,232805667,306,1
232819657,232819965,309,1
232852063,232852404,342,1
232886011,232886475,465,1
232887835,232888140,306,1
232905382,232905831,450,1
232906180,232906485,306,1
232910083,232910385,303,1
232983244,232983648,405,1
232984252,232984578,327,1
232995772,232996083,312,1
233040514,233040900,387,1
233055562,233055897,336,1
233140741,233141148,408,1
233185063,233185434,372,1
233207554,233208180,627,1
233211718,233212059,342,1
233269783,233270151,369,1
233275207,233275509,303,1
233321359,233321757,399,1
233328955,233329317,363,1
233332126,233332446,321,1
233339134,233339625,492,1
233460625,233460924,300,1
233507341,233507670,330,1
233510371,233510772,402,1
233523739,233524098,360,1
233529628,233530182,555,1
233574958,233575290,333,1
233603431,233603796,366,1
233737858,233738322,465,1
233778607,233778933,327,1
233785051,233785422,372,1
233817418,233817765,348,1
233819833,233820225,393,1
233859439,233859828,390,1
233907787,233908110,324,1
233931058,233931492,435,1
233968531,233968833,303,1
233981398,233981784,387,1
233998318,233998677,360,1
234002509,234003021,513,1
234006439,234006762,324,1
234011278,234011595,318,1
234027217,234027582,366,1
234077947,234078318,372,1
234081628,234081963,336,1
234088672,234089046,375,1
234120520,234120825,306,1
234136045,234136395,351,1
234161497,234162123,627,1
234172252,234172551,300,1
234191611,234191964,354,1
234192352,234192780,429,1
234224026,234224373,348,1
234245077,234245388,312,1
234247600,234247986,387,1
234249028,234249597,570,1
234267778,234268125,348,1
234277117,234277425,309,1
234316162,234316509,348,1
234318598,234318954,357,1
234326518,234326826,309,1
234329080,234329400,321,1
234401821,234402123,303,1
234404989,234405327,339,1
234419716,234420042,327,1
234421078,234421458,381,1
234422083,234422415,333,1
234478066,234478629,564,1
234495214,234495516,303,1
234506695,234507195,501,1
234518866,234519216,351,1
234531226,234531537,312,1
234532153,234532464,312,1
234555934,234556398,465,1
234559978,234560460,483,1
234575218,234575613,396,1
234575788,234576195,408,1
234581206,234581664,459,1
234590710,234591012,303,1
234609493,234610632,1140,1
234662968,234663423,456,1
234666457,234666789,333,1
234709798,234710142,345,1
234725713,234726117,405,1
234734593,234734982,390,1
234755545,234755916,372,1
234761083,234761394,312,1
234765247,234765549,303,1
234773530,234773838,309,1
234776443,234776820,378,1
234787630,234787953,324,1
234804373,234804705,333,1
234809041,234809379,339,1
234820792,234821247,456,1
234837970,234838398,429,1
234850066,234850458,393,1
234865873,234866265,393,1
234876079,234876441,363,1
234884530,234884925,396,1
234897046,234897372,327,1
234908734,234909177,444,1
234909571,234909876,306,1
234912748,234913089,342,1
234915040,234915420,381,1
234918802,234919131,330,1
234919294,234919656,363,1
234926617,234926949,333,1
234941155,234941529,375,1
234945823,234946215,393,1
234954925,234955353,429,1
234959629,234959955,327,1
234994912,234995241,330,1
234995773,234996156,384,1
235004125,235004589,465,1
235067317,235067679,363,1
235073239,235073757,519,1
235078303,235078755,453,1
235083814,235084122,309,1
235099510,235099884,375,1
235100701,235101033,333,1
235106023,235106379,357,1
235134712,235135149,438,1
235147228,235147590,363,1
235236535,235236891,357,1
235269463,235269777,315,1
235272934,235273458,525,1
235361917,235362240,324,1
235369918,235370490,573,1
235374478,235374816,339,1
235388350,235388922,573,1
235398919,235399488,570,1
235469614,235470024,411,1
235494496,235494798,303,1
235507156,235507461,306,1
235529083,235529544,462,1
235529902,235530426,525,1
235550839,235551177,339,1
235559224,235559532,309,1
235577056,235577373,318,1
235582927,235583265,339,1
235586155,235586496,342,1
235587946,235588821,876,1
235629454,235629831,378,1
235645156,235645506,351,1
235673707,235674135,429,1
235684774,235685157,384,1
235690789,235691157,369,1
235699036,235699440,405,1
235713991,235714320,330,1
235722400,235722723,324,1
235765090,235765413,324,1
235843546,235843863,318,1
235857571,235857918,348,1
235879714,235880091,378,1
235924855,235925163,309,1
235940719,235941177,459,1
235943659,235944066,408,1
235953805,235954137,333,1
235965622,235965969,348,1
235966042,235966632,591,1
235976122,235976475,354,1
235994611,235995258,648,1
236000890,236001288,399,1
236009368,236009670,303,1
236037955,236038284,330,1
236056375,236056794,420,1
236064244,236064546,303,1
236082223,236082558,336,1
236094406,236094831,426,1
236103721,236104044,324,1
236109616,236109957,342,1
236111575,236112372,798,1
236124580,236124879,300,1
236139568,236140002,435,1
236142187,236142573,387,1
236145772,236146161,390,1
236149894,236150511,618,1
236150854,236151252,399,1
236154259,236154717,459,1
236161111,236161596,486,1
236164921,236165235,315,1
236176723,236177052,330,1
236178403,236178726,324,1
236191516,236191848,333,1
236198143,236198445,303,1
236202226,236202531,306,1
236245285,236245605,321,1
236303533,236303907,375,1
236311030,236311530,501,1
236318473,236318922,450,1
236320168,236320566,399,1
236345332,236345658,327,1
236361337,236361684,348,1
236365207,236365584,378,1
236377135,236377473,339,1
236395630,236396211,582,1
236399947,236400306,360,1
236406682,236407068,387,1
236408692,236409039,348,1
236412061,236412435,375,1
236421433,236421744,312,1
236470576,236471118,543,1
236489767,236490135,369,1
236493418,236493849,432,1
236517514,236517909,396,1
236538850,236539164,315,1
236590153,236590476,324,1
236597224,236597556,333,1
236635333,236635674,342,1
236664850,236665206,357,1
236693530,236693982,453,1
236697820,236698149,330,1
236737591,236738031,441,1
236739955,236740335,381,1
236760949,236761251,303,1
236769370,236769756,387,1
236891866,236892231,366,1
236895334,236895729,396,1
236908888,236909187,300,1
236911201,236911641,441,1
236956558,236956872,315,1
236985757,236986188,432,1
237019465,237019818,354,1
237032902,237033306,405,1
237048274,237048675,402,1
237054709,237055041,333,1
237064117,237064539,423,1
237076438,237077184,747,1
237077542,237081075,3534,1
237086737,237087120,384,1
237100747,237101109,363,1
237107677,237107988,312,1
237119482,237119823,342,1
237127516,237128055,540,1
237133042,237133392,351,1
237180964,237181314,351,1
237181468,237181791,324,1
237212764,237213090,327,1
237252112,237252459,348,1
237265831,237266187,357,1
237288706,237289152,447,1
237489838,237490167,330,1
237500680,237500994,315,1
237546910,237547245,336,1
237558505,237558948,444,1
237586609,237587118,510,1
237589837,237590235,399,1
237603550,237604041,492,1
237669379,237669723,345,1
237774433,237774774,342,1
237795778,237796113,336,1
237815995,237816309,315,1
237821554,237821958,405,1
237825076,237825444,369,1
237857191,237857520,330,1
237883564,237883905,342,1
237916432,237916785,354,1
237927073,237927555,483,1
237962662,237962967,306,1
238002502,238002828,327,1
238035982,238036305,324,1
238051459,238051968,510,1
238108558,238108881,324,1
238176787,238177092,306,1
238188616,238188924,309,1
238209076,238209699,624,1
238245442,238245765,324,1
238266892,238267290,399,1
238305301,238305762,462,1
238310290,238310718,429,1
238327003,238327383,381,1
238370869,238371297,429,1
238444522,238444941,420,1
238492357,238492707,351,1
238526374,238526673,300,1
238528324,238528725,402,1
238540738,238541055,318,1
238546486,238546854,369,1
238558030,238558428,399,1
238588072,238588398,327,1
238685794,238686117,324,1
238686166,238686531,366,1
238699837,238700166,330,1
238744393,238744719,327,1
238778752,238779057,306,1
238832620,238832997,378,1
238841977,238842396,420,1
238886773,238887096,324,1
238893346,238893714,369,1
239028457,239028792,336,1
239136199,239136498,300,1
239218999,239219361,363,1
239278306,239278728,423,1
239282317,239282679,363,1
239405665,239405991,327,1
239429569,239429883,315,1
239437489,239437815,327,1
239634940,239635434,495,1
239643469,239643963,495,1
239653525,239653863,339,1
239658679,239659134,456,1
239667376,239667699,324,1
239686225,239686677,453,1
239689867,239690214,348,1
239733205,239733531,327,1
239785003,239785359,357,1
239804611,239805096,486,1
239818771,239819079,309,1
239881900,239882223,324,1
239890558,239890860,303,1
239895085,239895570,486,1
239939452,239939808,357,1
239949352,239949678,327,1
239977603,239977947,345,1
239985601,239986017,417,1
240091681,240093939,2259,1
240104344,240104721,378,1
240145015,240145488,474,1
240170590,240171135,546,1
240220900,240221199,300,1
240222586,240223014,429,1
240254692,240255336,645,1
240277399,240277716,318,1
240342841,240343164,324,1
240383794,240384093,300,1
240497755,240498096,342,1
240587224,240587652,429,1
240592633,240592944,312,1
240657319,240657720,402,1
240658816,240659145,330,1
240687205,240687504,300,1
240701137,240701487,351,1
240709996,240710310,315,1
240717568,240717876,309,1
240762649,240762987,339,1
240778417,240778833,417,1
240797347,240797661,315,1
240835318,240835662,345,1
240866542,240866928,387,1
240882361,240882723,363,1
240933985,240934338,354,1
240976672,240977172,501,1
240993025,240993408,384,1
241030438,241030773,336,1
241077373,241077732,360,1
241197157,241197462,306,1
241213966,241214265,300,1
241220899,241221231,333,1
241235557,241235889,333,1
241244428,241245012,585,1
241248310,241248687,378,1
241293718,241294020,303,1
241300108,241300440,333,1
241305496,241305858,363,1
241306345,241306794,450,1
241353949,241354266,318,1
241365604,241366017,414,1
241406365,241406751,387,1
241439254,241439568,315,1
241463497,241463805,309,1
241491709,241492041,333,1
241546660,241546989,330,1
241572997,241573308,312,1
241577557,241577862,306,1
241579945,241580328,384,1
241607494,241607829,336,1
241624009,241624581,573,1
241694593,241694952,360,1
241831996,241832304,309,1
241865353,241865781,429,1
241867243,241867560,318,1
241908271,241908744,474,1
242012500,242013048,549,1
242036461,242036793,333,1
242059291,242059692,402,1
242062129,242062452,324,1
242062576,242062947,372,1
242126095,242126400,306,1
242126617,242126991,375,1
242135179,242135508,330,1
242157352,242157807,456,1
242173279,242173635,357,1
242173984,242174844,861,1
242175973,242176593,621,1
242199442,242199750,309,1
242207542,242208108,567,1
242211925,242212518,594,1
242212837,242213274,438,1
242239948,242240325,378,1
242251060,242251407,348,1
242253109,242253444,336,1
242256814,242257206,393,1
242311504,242311836,333,1
242318284,242318634,351,1
242334769,242335074,306,1
242346628,242346930,303,1
242369251,242369550,300,1
242383771,242384178,408,1
242457592,242458911,1320,1
242458939,242459607,669,1
242475784,242476140,357,1
242492599,242492907,309,1
242522683,242523090,408,1
242540467,242540796,330,1
242615020,242615409,390,1
242617945,242618412,468,1
242640118,242640450,333,1
242668600,242668902,303,1
242705344,242705649,306,1
242707990,242708331,342,1
242740300,242740650,351,1
242789587,242789967,381,1
242863912,242864250,339,1
242882206,242882526,321,1
242883259,242883600,342,1
242894527,242894961,435,1
242946142,242946696,555,1
242949514,242949861,348,1
243017638,243017970,333,1
243054886,243055365,480,1
243060835,243061155,321,1
243093886,243094287,402,1
243115036,243115353,318,1
243123619,243123987,369,1
243159688,243160113,426,1
243175657,243176004,348,1
243202801,243203115,315,1
243242674,243243003,330,1
243254716,243255096,381,1
243268756,243269124,369,1
243295735,243296130,396,1
243298414,243298818,405,1
243311098,243311415,318,1
243324151,243324678,528,1
243480646,243480984,339,1
243495112,243495432,321,1
243496213,243496770,558,1
243497869,243498276,408,1
243502528,243502833,306,1
243583120,243583512,393,1
243594568,243594900,333,1
243606859,243607185,327,1
243630043,243630345,303,1
243653251,243653601,351,1
243660388,243660939,552,1
243666385,243666708,324,1
243685984,243686301,318,1
243749608,243749928,321,1
243764761,243765093,333,1
243804979,243805428,450,1
243809350,243809697,348,1
243835144,243835644,501,1
243849178,243849735,558,1
243850096,243851304,1209,1
243929029,243929448,420,1
243930466,243930792,327,1
243933748,243934413,666,1
243952765,243953127,363,1
243970828,243971142,315,1
243979393,243979770,378,1
244053802,244055370,1569,1
244064614,244065102,489,1
244077706,244078401,696,1
244079455,244079823,369,1
244095247,244095579,333,1
244127854,244128180,327,1
244156477,244157013,537,1
244164331,244164642,312,1
244176646,244177041,396,1
244181896,244182228,333,1
244197751,244198074,324,1
244250161,244250466,306,1
244267978,244268334,357,1
244304233,244304538,306,1
244332649,244333062,414,1
244372753,244373166,414,1
244523293,244525284,1992,1
244535269,244535622,354,1
244540624,244541556,933,1
244558096,244558527,432,1
244579969,244580274,306,1
244600474,244600836,363,1
244609273,244609605,333,1
244622329,244622652,324,1
244622965,244623264,300,1
244629547,244629960,414,1
244695094,244695399,306,1
244734649,244735002,354,1
244747654,244748028,375,1
244765198,244765521,324,1
244779751,244780143,393,1
244780219,244780572,354,1
244790650,244791084,435,1
244807129,244807509,381,1
244819420,244819779,360,1
244831444,244831785,342,1
244838764,244839210,447,1
244940449,244940760,312,1
244952317,244952616,300,1
244970419,244971087,669,1
244974712,244975113,402,1
245031526,245031873,348,1
245053165,245053512,348,1
245077645,245077989,345,1
245100877,245101191,315,1
245103271,245103870,600,1
245120395,245120754,360,1
245156854,245157285,432,1
245160340,245160690,351,1
245169064,245169390,327,1
245179294,245179695,402,1
245187199,245187711,513,1
245199937,245200341,405,1
245242930,245243229,300,1
245283031,245283408,378,1
245310535,245310837,303,1
245318074,245318475,402,1
245330314,245330661,348,1
245352451,245352759,309,1
245370823,245371185,363,1
245387641,245387985,345,1
245389075,245389521,447,1
245393254,245393616,363,1
245434963,245435310,348,1
245448199,245448528,330,1
245454382,245454717,336,1
245464309,245464803,495,1
245490787,245491116,330,1
245509369,245509689,321,1
245515858,245516220,363,1
245551984,245552388,405,1
245567524,245567841,318,1
245575852,245576151,300,1
245577508,245578101,594,1
245592853,245593158,306,1
245687395,245687865,471,1
245724730,245725125,396,1
245727421,245727753,333,1
245728759,245729193,435,1
245751961,245752278,318,1
245752654,245752977,324,1
245798452,245798904,453,1
245806957,245807457,501,1
245811901,245812215,315,1
245818942,245820627,1686,1
245824786,245825112,327,1
245857402,245857764,363,1
245872129,245872632,504,1
245876890,245877243,354,1
245878879,245879217,339,1
245970232,245970564,333,1
246029713,246030090,378,1
246045100,246045639,540,1
246089794,246090099,306,1
246100333,246100731,399,1
246123883,246124185,303,1
246131119,246131460,342,1
246175840,246176274,435,1
246181096,246181443,348,1
246199708,246200076,369,1
246240523,246241071,549,1
246260167,246260577,411,1
246324961,246325323,363,1
246358432,246358749,318,1
246395557,246395895,339,1
246479485,246479892,408,1
246480670,246480981,312,1
246501763,246502158,396,1
246508930,246509325,396,1
246512221,246513561,1341,1
246524446,246524805,360,1
246527791,246528312,522,1
246619786,246620970,1185,1
246697711,246698040,330,1
246700777,246701088,312,1
246716308,246717288,981,1
246724423,246724773,351,1
246742441,246742767,327,1
246753169,246753510,342,1
246779818,246780138,321,1
246933544,246933873,330,1
246957937,246958266,330,1
246959380,246959709,330,1
246962251,246962559,309,1
246968497,246968862,366,1
247016122,247016502,381,1
247027921,247028568,648,1
247029091,247029588,498,1
247043191,247043520,330,1
247063846,247064175,330,1
247064848,247065150,303,1
247088509,247088841,333,1
247100449,247100889,441,1
247106902,247107294,393,1
247111966,247112337,372,1
247113175,247113705,531,1
247115212,247115568,357,1
247126540,247126977,438,1
247131292,247131603,312,1
247135765,247136130,366,1
247137223,247137603,381,1
247162573,247162878,306,1
247170751,247171062,312,1
247195315,247195662,348,1
247230199,247230720,522,1
247308283,247308735,453,1
247308751,247309140,390,1
247309534,247309842,309,1
247313335,247313727,393,1
247329082,247329432,351,1
247331638,247332423,786,1
247358200,247358625,426,1
247362100,247362549,450,1
247404958,247405269,312,1
247406221,247406790,570,1
247424056,247425603,1548,1
247431238,247431540,303,1
247433611,247434129,519,1
247441048,247441371,324,1
247475272,247475748,477,1
247521253,247521621,369,1
247532098,247532442,345,1
247546234,247546569,336,1
247556725,247557024,300,1
247588309,247589313,1005,1
247605463,247606515,1053,1
247611235,247611564,330,1
247633861,247634238,378,1
247656205,247656570,366,1
247656595,247656939,345,1
247685779,247686087,309,1
247696909,247697211,303,1
247700698,247701222,525,1
247707526,247707876,351,1
247738615,247739559,945,1
247768960,247769385,426,1
247785943,247786263,321,1
247802050,247802652,603,1
247837663,247837980,318,1
247853137,247853490,354,1
247857247,247858209,963,1
247864717,247865037,321,1
247866322,247866774,453,1
247874704,247875186,483,1
247894159,247894683,525,1
247895587,247896531,945,1
247913176,247913562,387,1
247921018,247921956,939,1
247935823,247936260,438,1
247936909,247937238,330,1
247948858,247949796,939,1
247974742,247975053,312,1
247978702,247979013,312,1
247990267,247990626,360,1
247990909,247991238,330,1
248003131,248003925,795,1
248018626,248018940,315,1
248025001,248025894,894,1
248033392,248034123,732,1
248043451,248043831,381,1
248072398,248072859,462,1
248076652,248076963,312,1
248121937,248122263,327,1
248144008,248144379,372,1
248145148,248146086,939,1
248172820,248173452,633,1
248181844,248182161,318,1
248198587,248198886,300,1
248214610,248214936,327,1
248228680,248229033,354,1
248259484,248259831,348,1
248319487,248319819,333,1
248321680,248322399,720,1
248326774,248327079,306,1
